"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","PropCorrectNumCP"
"updown",0.9,18,"SVP",0.333333333333333,0.25,0.285714285714286,6,0.121224699916041,NA,FALSE
"updown",0.9,18,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,3,0.204053973429207,NA,FALSE
"updown",0.9,19,"PELT",0.5,0.5,0.5,8,0.0565863501986269,2,TRUE
"updown",0.9,19,"SVP",0.5,0.5,0.5,8,0.0565863501986269,2,TRUE
"updown",0.9,19,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,7,0.0888061889807608,NA,FALSE
"updown",0.9,20,"PELT",0.375,0.375,0.375,8,0.0377512469478583,2,TRUE
"updown",0.9,20,"SVP",0.375,0.375,0.375,8,0.0377512469478583,2,TRUE
"updown",0.9,20,"SVP (BIC)",0.2,0.125,0.153846153846154,5,0.153851277676672,NA,FALSE
"updown",0.9,21,"PELT",0.875,0.875,0.875,8,0.0116919380845274,2,TRUE
"updown",0.9,21,"SVP",0.875,0.875,0.875,8,0.0116919380845274,2,TRUE
"updown",0.9,21,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,6,0.0811507601261029,NA,FALSE
"updown",0.9,22,"PELT",0.375,0.375,0.375,8,0.0472572687414482,2,TRUE
"updown",0.9,22,"SVP",0.375,0.375,0.375,8,0.0472572687414482,2,TRUE
"updown",0.9,22,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.08869313358214,NA,FALSE
"updown",0.9,23,"PELT",0.875,0.875,0.875,8,0.012775533607999,2,TRUE
"updown",0.9,23,"SVP",0.714285714285714,0.625,0.666666666666667,7,0.0690098135069324,NA,FALSE
"updown",0.9,23,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,6,0.0861067018814221,NA,FALSE
"updown",0.9,24,"PELT",0.625,0.625,0.625,8,0.0308717267181532,2,TRUE
"updown",0.9,24,"SVP",0.625,0.625,0.625,8,0.0308717267181532,2,TRUE
"updown",0.9,24,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.138652604453472,NA,FALSE
"updown",0.9,25,"PELT",0.5,0.5,0.5,8,0.0373605384595595,2,TRUE
"updown",0.9,25,"SVP",0.5,0.375,0.428571428571429,6,0.131745508331741,NA,FALSE
"updown",0.9,25,"SVP (BIC)",0.75,0.375,0.5,4,0.131416666362748,NA,FALSE
"updown",0.9,26,"PELT",0.625,0.625,0.625,8,0.0265064517982449,2,TRUE
"updown",0.9,26,"SVP",0.625,0.625,0.625,8,0.0265064517982449,2,TRUE
"updown",0.9,26,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.0940955885171946,NA,FALSE
"updown",0.9,27,"PELT",0.5,0.5,0.5,8,0.0232710708904441,0,TRUE
"updown",0.9,27,"SVP",0.5,0.5,0.5,8,0.0232710708904441,0,TRUE
"updown",0.9,27,"SVP (BIC)",0.285714285714286,0.25,0.266666666666667,7,0.105813204315805,NA,FALSE
"updown",0.9,28,"PELT",0.375,0.375,0.375,8,0.0381980249346813,1,TRUE
"updown",0.9,28,"SVP",0.142857142857143,0.125,0.133333333333333,7,0.0980099407511828,NA,FALSE
"updown",0.9,28,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.156078932612753,NA,FALSE
"updown",0.9,29,"PELT",0.875,0.875,0.875,8,0.0145371405823346,2,TRUE
"updown",0.9,29,"SVP",0.875,0.875,0.875,8,0.0145371405823346,2,TRUE
"updown",0.9,29,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,7,0.0838476500011618,NA,FALSE
"updown",0.9,30,"PELT",0.5,0.5,0.5,8,0.0335819399361785,1,TRUE
"updown",0.9,30,"SVP",0.5,0.5,0.5,8,0.0335819399361785,1,TRUE
"updown",0.9,30,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.142688798427107,NA,FALSE
"updown",0.9,31,"PELT",0.5,0.5,0.5,8,0.0327599039890137,2,TRUE
"updown",0.9,31,"SVP",0.5,0.5,0.5,8,0.0327599039890137,2,TRUE
"updown",0.9,31,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0900662335345088,NA,FALSE
"updown",0.9,32,"PELT",0.75,0.75,0.75,8,0.0236758655345665,1,TRUE
"updown",0.9,32,"SVP",0.75,0.75,0.75,8,0.0236758655345665,1,TRUE
"updown",0.9,32,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,6,0.0838834865894663,NA,FALSE
"updown",0.9,33,"PELT",0.875,0.875,0.875,8,0.0149963223466303,1,TRUE
"updown",0.9,33,"SVP",0.875,0.875,0.875,8,0.0149963223466303,1,TRUE
"updown",0.9,33,"SVP (BIC)",0.833333333333333,0.625,0.714285714285714,6,0.0783800682756144,NA,FALSE
"updown",0.9,34,"PELT",0.75,0.75,0.75,8,0.0290030390626948,2,TRUE
"updown",0.9,34,"SVP",0.75,0.75,0.75,8,0.0290030390626948,2,TRUE
"updown",0.9,34,"SVP (BIC)",0.75,0.75,0.75,8,0.0290030390626948,2,TRUE
"updown",0.9,35,"PELT",0.75,0.75,0.75,8,0.0219400321505183,2,TRUE
"updown",0.9,35,"SVP",0.75,0.75,0.75,8,0.0219400321505183,2,TRUE
"updown",0.9,35,"SVP (BIC)",0.833333333333333,0.625,0.714285714285714,6,0.0827954113666734,NA,FALSE
"updown",0.9,36,"PELT",0.375,0.375,0.375,8,0.0415741495634114,2,TRUE
"updown",0.9,36,"SVP",0.375,0.375,0.375,8,0.0495602156376383,2,TRUE
"updown",0.9,36,"SVP (BIC)",0.333333333333333,0.25,0.285714285714286,6,0.104956325223017,NA,FALSE
"updown",0.9,37,"PELT",0.5,0.5,0.5,8,0.0559612113947421,1,TRUE
"updown",0.9,37,"SVP",0.5,0.5,0.5,8,0.0559612113947421,1,TRUE
"updown",0.9,37,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.117063918412207,NA,FALSE
"updown",0.9,38,"PELT",0.75,0.75,0.75,8,0.0168296694440901,1,TRUE
"updown",0.9,38,"SVP",0.4,0.25,0.307692307692308,5,0.153485001266516,NA,FALSE
"updown",0.9,38,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,3,0.180735606501909,NA,FALSE
"updown",0.9,39,"PELT",0.75,0.75,0.75,8,0.0223484735968249,2,TRUE
"updown",0.9,39,"SVP",0.75,0.75,0.75,8,0.0223484735968249,2,TRUE
"updown",0.9,39,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.090367974324557,NA,FALSE
"updown",0.9,40,"PELT",0.5,0.5,0.5,8,0.0632859442303902,1,TRUE
"updown",0.9,40,"SVP",0.5,0.5,0.5,8,0.0632859442303902,1,TRUE
"updown",0.9,40,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.149489466249302,NA,FALSE
"updown",0.9,41,"PELT",0.5,0.5,0.5,8,0.0510432465812211,1,TRUE
"updown",0.9,41,"SVP",0.5,0.5,0.5,8,0.0510432465812211,1,TRUE
"updown",0.9,41,"SVP (BIC)",0.5,0.5,0.5,8,0.0510432465812211,1,TRUE
"updown",0.9,42,"PELT",0.75,0.75,0.75,8,0.0344689031582062,1,TRUE
"updown",0.9,42,"SVP",0.75,0.75,0.75,8,0.0344689031582062,1,TRUE
"updown",0.9,42,"SVP (BIC)",0.75,0.75,0.75,8,0.0344689031582062,1,TRUE
"updown",0.9,43,"PELT",0.875,0.875,0.875,8,0.0136588684192531,2,TRUE
"updown",0.9,43,"SVP",0.714285714285714,0.625,0.666666666666667,7,0.0703791688617187,NA,FALSE
"updown",0.9,43,"SVP (BIC)",0.75,0.375,0.5,4,0.131691325825765,NA,FALSE
"updown",0.9,44,"PELT",0.625,0.625,0.625,8,0.0268807546933708,2,TRUE
"updown",0.9,44,"SVP",0.625,0.625,0.625,8,0.0268807546933708,2,TRUE
"updown",0.9,44,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0860076348864979,NA,FALSE
"updown",0.9,45,"PELT",0.75,0.75,0.75,8,0.0204248363405539,1,TRUE
"updown",0.9,45,"SVP",0.75,0.75,0.75,8,0.0204248363405539,1,TRUE
"updown",0.9,45,"SVP (BIC)",0.714285714285714,0.625,0.666666666666667,7,0.0733527545670667,NA,FALSE
"updown",0.9,46,"PELT",0.625,0.625,0.625,8,0.0290047282074251,2,TRUE
"updown",0.9,46,"SVP",0.625,0.625,0.625,8,0.0290047282074251,2,TRUE
"updown",0.9,46,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,3,0.162035768121451,NA,FALSE
"updown",0.9,47,"PELT",0.375,0.375,0.375,8,0.0250413197233858,1,TRUE
"updown",0.9,47,"SVP",0.375,0.375,0.375,8,0.0250413197233858,1,TRUE
"updown",0.9,47,"SVP (BIC)",0.285714285714286,0.25,0.266666666666667,7,0.0988683801537375,NA,FALSE
"updown",0.9,48,"PELT",0.625,0.625,0.625,8,0.0421669473715095,1,TRUE
"updown",0.9,48,"SVP",0.5,0.375,0.428571428571429,6,0.100389050654407,NA,FALSE
"updown",0.9,48,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.123512560457746,NA,FALSE
"updown",0.9,49,"PELT",0.75,0.75,0.75,8,0.0339867881456311,2,TRUE
"updown",0.9,49,"SVP",0.666666666666667,0.5,0.571428571428572,6,0.0939769001937058,NA,FALSE
"updown",0.9,49,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.123966725178628,NA,FALSE
"updown",0.9,50,"PELT",0.5,0.5,0.5,8,0.0275992487567034,0,TRUE
"updown",0.9,50,"SVP",0.571428571428571,0.5,0.533333333333333,7,0.0637919016272665,NA,FALSE
"updown",0.9,50,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.156387813349146,NA,FALSE
"updown",0.9,51,"PELT",0.625,0.625,0.625,8,0.0213521798162605,1,TRUE
"updown",0.9,51,"SVP",0.5,0.375,0.428571428571429,6,0.0887594911326566,NA,FALSE
"updown",0.9,51,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.0802854342170661,NA,FALSE
"updown",0.9,52,"PELT",0.875,0.875,0.875,8,0.0164169956062661,2,TRUE
"updown",0.9,52,"SVP",0.875,0.875,0.875,8,0.0164169956062661,2,TRUE
"updown",0.9,52,"SVP (BIC)",0.714285714285714,0.625,0.666666666666667,7,0.0688536415712363,NA,FALSE
"updown",0.9,53,"PELT",0.625,0.625,0.625,8,0.0216309628633497,2,TRUE
"updown",0.9,53,"SVP",0.571428571428571,0.5,0.533333333333333,7,0.0845466132386488,NA,FALSE
"updown",0.9,53,"SVP (BIC)",0.75,0.375,0.5,4,0.131324540439586,NA,FALSE
"updown",0.9,54,"PELT",0.625,0.625,0.625,8,0.0300244426032216,2,TRUE
"updown",0.9,54,"SVP",0.625,0.625,0.625,8,0.0300244426032216,2,TRUE
"updown",0.9,54,"SVP (BIC)",0.142857142857143,0.125,0.133333333333333,7,0.171575776689852,NA,FALSE
"updown",0.9,55,"PELT",0.5,0.5,0.5,8,0.0220063115558249,2,TRUE
"updown",0.9,55,"SVP",0.5,0.5,0.5,8,0.0220063115558249,2,TRUE
"updown",0.9,55,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0831199238238885,NA,FALSE
"updown",0.9,56,"PELT",0.875,0.875,0.875,8,0.0109340731550924,2,TRUE
"updown",0.9,56,"SVP",0.714285714285714,0.625,0.666666666666667,7,0.0692502640831133,NA,FALSE
"updown",0.9,56,"SVP (BIC)",0.833333333333333,0.625,0.714285714285714,6,0.0825529073135608,NA,FALSE
"updown",0.9,57,"PELT",0.625,0.625,0.625,8,0.0471199360062058,2,TRUE
"updown",0.9,57,"SVP",0.625,0.625,0.625,8,0.0471199360062058,2,TRUE
"updown",0.9,57,"SVP (BIC)",0.625,0.625,0.625,8,0.0471199360062058,2,TRUE
"updown",0.9,58,"PELT",0.5,0.5,0.5,8,0.0322649246041465,2,TRUE
"updown",0.9,58,"SVP",0.5,0.5,0.5,8,0.0322649246041465,2,TRUE
"updown",0.9,58,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,7,0.0833081817509361,NA,FALSE
"updown",0.9,59,"PELT",0.625,0.625,0.625,8,0.0233634867354041,2,TRUE
"updown",0.9,59,"SVP",0.428571428571429,0.375,0.4,7,0.0781814632140651,NA,FALSE
"updown",0.9,59,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.155318923116102,NA,FALSE
"updown",0.9,60,"PELT",0.5,0.5,0.5,8,0.0221139596506304,2,TRUE
"updown",0.9,60,"SVP",0.5,0.5,0.5,8,0.0221139596506304,2,TRUE
"updown",0.9,60,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0700066033902076,NA,FALSE
"updown",0.9,61,"PELT",0.75,0.75,0.75,8,0.0187914441867975,1,TRUE
"updown",0.9,61,"SVP",0.75,0.75,0.75,8,0.0187914441867975,1,TRUE
"updown",0.9,61,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,6,0.0767096942725475,NA,FALSE
"updown",0.9,62,"PELT",0.625,0.625,0.625,8,0.0294909999937234,2,TRUE
"updown",0.9,62,"SVP",0.625,0.625,0.625,8,0.0294909999937234,2,TRUE
"updown",0.9,62,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.0823135426420814,NA,FALSE
"updown",0.9,63,"PELT",0.625,0.625,0.625,8,0.0293225745843011,2,TRUE
"updown",0.9,63,"SVP",0.625,0.625,0.625,8,0.0293225745843011,2,TRUE
"updown",0.9,63,"SVP (BIC)",0.625,0.625,0.625,8,0.0293225745843011,2,TRUE
"updown",0.9,64,"PELT",0.375,0.375,0.375,8,0.030928951388464,0,TRUE
"updown",0.9,64,"SVP",0.375,0.375,0.375,8,0.030928951388464,0,TRUE
"updown",0.9,64,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0678547259418873,NA,FALSE
"updown",0.9,65,"PELT",0.5,0.5,0.5,8,0.036517124732412,1,TRUE
"updown",0.9,65,"SVP",0.5,0.5,0.5,8,0.036517124732412,1,TRUE
"updown",0.9,65,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0869840119913114,NA,FALSE
"updown",0.9,66,"PELT",0.875,0.875,0.875,8,0.0127954297916098,2,TRUE
"updown",0.9,66,"SVP",0.875,0.875,0.875,8,0.0127954297916098,2,TRUE
"updown",0.9,66,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.136616542770315,NA,FALSE
"updown",0.9,67,"PELT",0.75,0.75,0.75,8,0.0143486120590014,2,TRUE
"updown",0.9,67,"SVP",0.75,0.75,0.75,8,0.0143486120590014,2,TRUE
"updown",0.9,67,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,6,0.0789515555679907,NA,FALSE
"updown",0.9,68,"PELT",0.5,0.5,0.5,8,0.0337737277423708,1,TRUE
"updown",0.9,68,"SVP",0.5,0.375,0.428571428571429,6,0.0867391269028515,NA,FALSE
"updown",0.9,68,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.149116127789698,NA,FALSE
"updown",0.9,69,"PELT",0.625,0.625,0.625,8,0.0266970053330978,1,TRUE
"updown",0.9,69,"SVP",0.714285714285714,0.625,0.666666666666667,7,0.068166598789133,NA,FALSE
"updown",0.9,69,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.164234255325677,NA,FALSE
"updown",0.9,70,"PELT",0.5,0.5,0.5,8,0.0341744257802181,2,TRUE
"updown",0.9,70,"SVP",0.571428571428571,0.5,0.533333333333333,7,0.0867849191645001,NA,FALSE
"updown",0.9,70,"SVP (BIC)",0.75,0.375,0.5,4,0.12711876295735,NA,FALSE
"updown",0.9,71,"PELT",0.75,0.75,0.75,8,0.0247525851359397,2,TRUE
"updown",0.9,71,"SVP",0.75,0.75,0.75,8,0.0247525851359397,2,TRUE
"updown",0.9,71,"SVP (BIC)",0.75,0.75,0.75,8,0.0247525851359397,2,TRUE
"updown",0.9,72,"PELT",0.75,0.75,0.75,8,0.0413548049330569,2,TRUE
"updown",0.9,72,"SVP",0.75,0.75,0.75,8,0.0413548049330569,2,TRUE
"updown",0.9,72,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,7,0.0741096020114843,NA,FALSE
"updown",0.9,73,"PELT",0.75,0.75,0.75,8,0.0310975428982841,1,TRUE
"updown",0.9,73,"SVP",0.75,0.75,0.75,8,0.0310975428982841,1,TRUE
"updown",0.9,73,"SVP (BIC)",0.75,0.75,0.75,8,0.0310975428982841,1,TRUE
"updown",0.9,74,"PELT",0.75,0.75,0.75,8,0.0229191074942243,2,TRUE
"updown",0.9,74,"SVP",0.714285714285714,0.625,0.666666666666667,7,0.0757841033305328,NA,FALSE
"updown",0.9,74,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.153949827090952,NA,FALSE
"updown",0.9,75,"PELT",0.5,0.5,0.5,8,0.026650028959861,2,TRUE
"updown",0.9,75,"SVP",0.5,0.5,0.5,8,0.026650028959861,2,TRUE
"updown",0.9,75,"SVP (BIC)",0.2,0.125,0.153846153846154,5,0.170204798674227,NA,FALSE
"updown",0.9,76,"PELT",0.5,0.5,0.5,8,0.0404306146129038,1,TRUE
"updown",0.9,76,"SVP",0.5,0.5,0.5,8,0.0404306146129038,1,TRUE
"updown",0.9,76,"SVP (BIC)",0.285714285714286,0.25,0.266666666666667,7,0.106656588849372,NA,FALSE
"updown",0.9,77,"PELT",0.875,0.875,0.875,8,0.0145654217496026,2,TRUE
"updown",0.9,77,"SVP",0.875,0.875,0.875,8,0.0145654217496026,2,TRUE
"updown",0.9,77,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,7,0.0831931140979144,NA,FALSE
"updown",0.9,78,"PELT",0.625,0.625,0.625,8,0.0151069480981444,1,TRUE
"updown",0.9,78,"SVP",0.625,0.625,0.625,8,0.0151069480981444,1,TRUE
"updown",0.9,78,"SVP (BIC)",0.625,0.625,0.625,8,0.0151069480981444,1,TRUE
"updown",0.9,79,"PELT",0.625,0.625,0.625,8,0.0217455117016673,2,TRUE
"updown",0.9,79,"SVP",0.625,0.625,0.625,8,0.0217455117016673,2,TRUE
"updown",0.9,79,"SVP (BIC)",0.333333333333333,0.25,0.285714285714286,6,0.107800856337449,NA,FALSE
"updown",0.9,80,"PELT",0.75,0.75,0.75,8,0.0236358582334379,1,TRUE
"updown",0.9,80,"SVP",0.75,0.75,0.75,8,0.0236358582334379,1,TRUE
"updown",0.9,80,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.13008545961519,NA,FALSE
"updown",0.9,81,"PELT",0.625,0.625,0.625,8,0.0207509054379158,2,TRUE
"updown",0.9,81,"SVP",0.428571428571429,0.375,0.4,7,0.0883343415620503,NA,FALSE
"updown",0.9,81,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.174137691163308,NA,FALSE
"updown",0.9,82,"PELT",0.75,0.75,0.75,8,0.0187187167691269,2,TRUE
"updown",0.9,82,"SVP",0.75,0.75,0.75,8,0.0187187167691269,2,TRUE
"updown",0.9,82,"SVP (BIC)",0.166666666666667,0.125,0.142857142857143,6,0.149902497879747,NA,FALSE
"updown",0.9,83,"PELT",0.375,0.375,0.375,8,0.0303433831321841,2,TRUE
"updown",0.9,83,"SVP",0.375,0.375,0.375,8,0.0303433831321841,2,TRUE
"updown",0.9,83,"SVP (BIC)",0.285714285714286,0.25,0.266666666666667,7,0.0774685065883222,NA,FALSE
"updown",0.9,84,"PELT",0.875,0.875,0.875,8,0.015428122494879,1,TRUE
"updown",0.9,84,"SVP",0.5,0.375,0.428571428571429,6,0.121856584173654,NA,FALSE
"updown",0.9,84,"SVP (BIC)",0.75,0.375,0.5,4,0.128013801686189,NA,FALSE
"updown",0.9,85,"PELT",0.75,0.75,0.75,8,0.0389019444216571,2,TRUE
"updown",0.9,85,"SVP",0.833333333333333,0.625,0.714285714285714,6,0.0900423172501232,NA,FALSE
"updown",0.9,85,"SVP (BIC)",1,0.625,0.769230769230769,5,0.114196399731857,NA,FALSE
"updown",0.9,86,"PELT",0.375,0.375,0.375,8,0.0287274397832807,1,TRUE
"updown",0.9,86,"SVP",0.375,0.375,0.375,8,0.0287274397832807,1,TRUE
"updown",0.9,86,"SVP (BIC)",0.142857142857143,0.125,0.133333333333333,7,0.0906416887932192,NA,FALSE
"updown",0.9,87,"PELT",0.555555555555556,0.625,0.588235294117647,9,0.0775032829813375,NA,FALSE
"updown",0.9,87,"SVP",0.5,0.5,0.5,8,0.109358309362955,1,TRUE
"updown",0.9,87,"SVP (BIC)",0.333333333333333,0.25,0.285714285714286,6,0.158142574777219,NA,FALSE
"updown",0.9,88,"PELT",0.375,0.375,0.375,8,0.055485972277518,2,TRUE
"updown",0.9,88,"SVP",0.375,0.375,0.375,8,0.055485972277518,2,TRUE
"updown",0.9,88,"SVP (BIC)",0.375,0.375,0.375,8,0.055485972277518,2,TRUE
"updown",0.9,89,"PELT",0.625,0.625,0.625,8,0.0203015482214454,1,TRUE
"updown",0.9,89,"SVP",0.625,0.625,0.625,8,0.0203015482214454,1,TRUE
"updown",0.9,89,"SVP (BIC)",0.166666666666667,0.125,0.142857142857143,6,0.164724914138958,NA,FALSE
"updown",0.9,90,"PELT",0.5,0.5,0.5,8,0.0324492789487505,2,TRUE
"updown",0.9,90,"SVP",0.285714285714286,0.25,0.266666666666667,7,0.094400260115138,NA,FALSE
"updown",0.9,90,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.126814127970646,NA,FALSE
"updown",0.9,91,"PELT",0.375,0.375,0.375,8,0.0441533443224498,2,TRUE
"updown",0.9,91,"SVP",0.285714285714286,0.25,0.266666666666667,7,0.0943869825926654,NA,FALSE
"updown",0.9,91,"SVP (BIC)",0.285714285714286,0.25,0.266666666666667,7,0.104393104026986,NA,FALSE
"updown",0.9,92,"PELT",0.5,0.5,0.5,8,0.0339135269422443,2,TRUE
"updown",0.9,92,"SVP",0.5,0.5,0.5,8,0.0339135269422443,2,TRUE
"updown",0.9,92,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,6,0.102327428137562,NA,FALSE
"updown",0.9,93,"PELT",0.555555555555556,0.625,0.588235294117647,9,0.0387397680396828,NA,FALSE
"updown",0.9,93,"SVP",0.625,0.625,0.625,8,0.0239483486207726,2,TRUE
"updown",0.9,93,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,7,0.0891401331373377,NA,FALSE
"updown",0.9,94,"PELT",0.625,0.625,0.625,8,0.0235760973393981,2,TRUE
"updown",0.9,94,"SVP",0.625,0.625,0.625,8,0.0235760973393981,2,TRUE
"updown",0.9,94,"SVP (BIC)",0.5,0.375,0.428571428571429,6,0.0990152862797765,NA,FALSE
"updown",0.9,95,"PELT",0.875,0.875,0.875,8,0.0231772586004495,2,TRUE
"updown",0.9,95,"SVP",0.875,0.875,0.875,8,0.0231772586004495,2,TRUE
"updown",0.9,95,"SVP (BIC)",0.857142857142857,0.75,0.8,7,0.0792153665640217,NA,FALSE
"updown",0.9,96,"PELT",0.625,0.625,0.625,8,0.0500881752049776,2,TRUE
"updown",0.9,96,"SVP",0.625,0.625,0.625,8,0.0500881752049776,2,TRUE
"updown",0.9,96,"SVP (BIC)",0.285714285714286,0.25,0.266666666666667,7,0.107898375463666,NA,FALSE
"updown",0.9,97,"PELT",0.5,0.5,0.5,8,0.0301754915663567,1,TRUE
"updown",0.9,97,"SVP",0.5,0.5,0.5,8,0.0301754915663567,1,TRUE
"updown",0.9,97,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.0912705939487526,NA,FALSE
"updown",0.9,98,"PELT",0.75,0.75,0.75,8,0.0184704751375256,2,TRUE
"updown",0.9,98,"SVP",0.75,0.75,0.75,8,0.0184704751375256,2,TRUE
"updown",0.9,98,"SVP (BIC)",0.428571428571429,0.375,0.4,7,0.08252842332763,NA,FALSE
"updown",0.9,99,"PELT",0.5,0.5,0.5,8,0.0285360665658,0,TRUE
"updown",0.9,99,"SVP",0.5,0.5,0.5,8,0.0285360665658,0,TRUE
"updown",0.9,99,"SVP (BIC)",0.333333333333333,0.25,0.285714285714286,6,0.105828538681891,NA,FALSE
"updown",0.9,100,"PELT",0.5,0.5,0.5,8,0.0772422667021089,1,TRUE
"updown",0.9,100,"SVP",0.5,0.5,0.5,8,0.0772422667021089,1,TRUE
"updown",0.9,100,"SVP (BIC)",0.5,0.5,0.5,8,0.0772422667021089,1,TRUE
"rand1",0.9,1,"PELT",0.666666666666667,0.5,0.571428571428572,6,0.0229724134049541,NA,FALSE
"rand1",0.9,1,"SVP",0.666666666666667,0.5,0.571428571428572,6,0.0229724134049541,NA,FALSE
"rand1",0.9,1,"SVP (BIC)",0.8,0.5,0.615384615384615,5,0.0150001004152083,NA,FALSE
"rand1",0.9,2,"PELT",0.714285714285714,0.625,0.666666666666667,7,0.0239545821931626,NA,FALSE
"rand1",0.9,2,"SVP",0.833333333333333,0.625,0.714285714285714,6,0.0197213394648337,NA,FALSE
"rand1",0.9,2,"SVP (BIC)",1,0.625,0.769230769230769,5,0.0169559744027616,NA,FALSE
"rand1",0.9,3,"PELT",0.8,0.5,0.615384615384615,5,0.0175375881856405,NA,FALSE
"rand1",0.9,3,"SVP",0.8,0.5,0.615384615384615,5,0.0175375881856405,NA,FALSE
"rand1",0.9,3,"SVP (BIC)",0.8,0.5,0.615384615384615,5,0.0175375881856405,NA,FALSE
"rand1",0.9,4,"PELT",0.4,0.25,0.307692307692308,5,0.0477625099725491,NA,FALSE
"rand1",0.9,4,"SVP",0.4,0.25,0.307692307692308,5,0.0477625099725491,NA,FALSE
"rand1",0.9,4,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.0477625099725491,NA,FALSE
"rand1",0.9,5,"PELT",0.666666666666667,0.5,0.571428571428572,6,0.0237353277721746,NA,FALSE
"rand1",0.9,5,"SVP",0.8,0.5,0.615384615384615,5,0.0236514260551559,NA,FALSE
"rand1",0.9,5,"SVP (BIC)",0.75,0.375,0.5,4,0.0717485219127723,NA,FALSE
"rand1",0.9,6,"PELT",0.6,0.375,0.461538461538462,5,0.0268713848115586,NA,FALSE
"rand1",0.9,6,"SVP",0.6,0.375,0.461538461538462,5,0.0268713848115586,NA,FALSE
"rand1",0.9,6,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.0268713848115586,NA,FALSE
"rand1",0.9,7,"PELT",0.8,0.5,0.615384615384615,5,0.0326689310594087,NA,FALSE
"rand1",0.9,7,"SVP",0.8,0.5,0.615384615384615,5,0.0326689310594087,NA,FALSE
"rand1",0.9,7,"SVP (BIC)",0.75,0.375,0.5,4,0.0749558146274462,NA,FALSE
"rand1",0.9,8,"PELT",0.6,0.375,0.461538461538462,5,0.043402970407985,NA,FALSE
"rand1",0.9,8,"SVP",0.6,0.375,0.461538461538462,5,0.043402970407985,NA,FALSE
"rand1",0.9,8,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.043402970407985,NA,FALSE
"rand1",0.9,9,"PELT",0.8,0.5,0.615384615384615,5,0.0204506894355635,NA,FALSE
"rand1",0.9,9,"SVP",0.8,0.5,0.615384615384615,5,0.0204506894355635,NA,FALSE
"rand1",0.9,9,"SVP (BIC)",0.8,0.5,0.615384615384615,5,0.0204506894355635,NA,FALSE
"rand1",0.9,10,"PELT",1,0.625,0.769230769230769,5,0.0174085041374583,NA,FALSE
"rand1",0.9,10,"SVP",1,0.625,0.769230769230769,5,0.0174085041374583,NA,FALSE
"rand1",0.9,10,"SVP (BIC)",1,0.625,0.769230769230769,5,0.0174085041374583,NA,FALSE
"rand1",0.9,11,"PELT",0.571428571428571,0.5,0.533333333333333,7,0.0234055337743741,NA,FALSE
"rand1",0.9,11,"SVP",0.666666666666667,0.5,0.571428571428572,6,0.0225382239151357,NA,FALSE
"rand1",0.9,11,"SVP (BIC)",0.8,0.5,0.615384615384615,5,0.0163050365179507,NA,FALSE
