"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE","LocalizationError","PropCorrectNumCP"
"updown",2.8,55,"PELT",0.0843373493975904,0.875,0.153846153846154,83,3.02690433212416,NA,FALSE
"updown",2.8,55,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.97121537229037,NA,FALSE
"updown",2.8,55,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.97121537229037,NA,FALSE
"updown",2.8,55,"rfpop",0.875,0.875,0.875,8,0.0588581332594612,1,TRUE
"updown",2.8,56,"PELT",0.0792079207920792,1,0.146788990825688,101,8.83613887710252,NA,FALSE
"updown",2.8,56,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96005715663079,NA,FALSE
"updown",2.8,56,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96005715663079,NA,FALSE
"updown",2.8,56,"rfpop",0.875,0.875,0.875,8,0.0828147194837169,1,TRUE
"updown",2.8,57,"PELT",0.102564102564103,1,0.186046511627907,78,4.03144734426492,NA,FALSE
"updown",2.8,57,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96433220767358,NA,FALSE
"updown",2.8,57,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96433220767358,NA,FALSE
"updown",2.8,57,"rfpop",0.875,0.875,0.875,8,0.0676781268494885,1,TRUE
"updown",2.8,58,"PELT",0.0987654320987654,1,0.179775280898876,81,9.34062813943929,NA,FALSE
"updown",2.8,58,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96975695830837,NA,FALSE
"updown",2.8,58,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96975695830837,NA,FALSE
"updown",2.8,58,"rfpop",1,1,1,8,0.0391192047896752,2,TRUE
"updown",2.8,59,"PELT",0.0869565217391304,1,0.16,92,21.1618255632186,NA,FALSE
"updown",2.8,59,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.99482215355689,NA,FALSE
"updown",2.8,59,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.99482215355689,NA,FALSE
"updown",2.8,59,"rfpop",1,1,1,8,0.07453094151819,2,TRUE
"updown",2.8,60,"PELT",0.0888888888888889,1,0.163265306122449,90,9.81908437239774,NA,FALSE
"updown",2.8,60,"SVP (Wilcoxon)",1,0.125,0.222222222222222,1,1.96478740543584,NA,FALSE
"updown",2.8,60,"SVP (MedianMood)",1,0.125,0.222222222222222,1,1.96478740543584,NA,FALSE
"updown",2.8,60,"rfpop",1,1,1,8,0.0322182051008596,1,TRUE
