"method","detected","replicates","mean_time","median_time","lower","upper"
"SVP Gaussian / both / c = 1.987",69,12,0.0223611111111066,0.0223333333333358,0.0221666666666351,0.0224999999999985
"SVP Gaussian / both / c = 1.987",70,12,0.0222222222222336,0.022166666666673,0.0220000000000103,0.0223333333333358
"SVP Gaussian / both / c = 1.987",71,12,0.0219166666666537,0.0219999999999724,0.021666666666647,0.0220000000000103
"SVP Gaussian / both / c = 1.987",72,12,0.0214444444444489,0.0213333333333594,0.0213333333333215,0.0215000000000221
"SVP Gaussian / both / c = 1.987",73,12,0.0212500000000154,0.0213333333333215,0.021000000000034,0.0213333333333594
"SVP Gaussian / both / c = 1.987",74,12,0.0209444444444102,0.0209999999999582,0.0208333333332954,0.0209999999999582
"SVP Gaussian / both / c = 1.987",75,11,0.0205151515151556,0.0206666666666327,0.0203333333333073,0.0206666666667085
"SVP Gaussian / both / c = 1.987",76,13,0.0202051282051168,0.0203333333333073,0.0199999999999818,0.0203333333333073
"SVP Gaussian / both / c = 1.987",77,12,0.0200277777777842,0.0200000000000197,0.0198333333333191,0.0203333333333073
"SVP Gaussian / both / c = 1.987",78,12,0.0196666666666627,0.0196666666666564,0.0196666666666564,0.0196666666666564
"SVP Gaussian / both / c = 1.987",79,12,0.0196111111111211,0.0196666666666564,0.0193333333333309,0.0196666666667322
"SVP Gaussian / both / c = 1.987",80,12,0.0192222222222224,0.0193333333333309,0.0190000000000055,0.0193333333333309
"SVP Gaussian / both / c = 1.987",81,12,0.0190000000000055,0.0190000000000055,0.0190000000000055,0.0190000000000055
"SVP Gaussian / both / c = 1.987",82,12,0.0189166666666741,0.0190000000000055,0.01866666666668,0.0190000000000055
"SVP Gaussian / both / c = 1.987",83,12,0.0186249999999891,0.01866666666668,0.0185833333333107,0.01866666666668
"SVP Gaussian / both / c = 1.987",84,12,0.0184930555555509,0.0183333333333167,0.0182499999999948,0.0184166666666575
"SVP Gaussian / both / c = 1.987",85,12,0.0180000000000038,0.0180000000000291,0.0178749999999657,0.0181249999999977
"SVP Gaussian / both / c = 1.987",86,12,0.0179444444444512,0.0179999999999723,0.0176250000000095,0.0180000000000291
"SVP Gaussian / both / c = 1.987",87,11,0.0176893939393856,0.0177499999999782,0.0174999999999841,0.017750000000035
"SVP Gaussian / both / c = 1.987",88,13,0.0174551282051381,0.0174999999999841,0.0173333333333782,0.0175000000000409
"SVP Gaussian / both / c = 1.987",89,12,0.0172708333333323,0.01724999999999,0.017124999999993,0.0174999999999841
"SVP Gaussian / both / c = 1.987",90,12,0.017083333333332,0.0169999999999959,0.0169999999999959,0.017124999999993
"SVP Gaussian / both / c = 1.987",91,12,0.016895833333327,0.0167500000000018,0.0167500000000018,0.0169999999999959
"SVP Gaussian / both / c = 1.987",92,12,0.0166666666666705,0.0167500000000018,0.0165000000000077,0.0167500000000018
"SVP Gaussian / both / c = 1.987",93,12,0.0163749999999917,0.0162500000000136,0.0162499999999568,0.0165000000000077
"SVP Gaussian / both / c = 1.987",94,12,0.0163125000000027,0.0162500000000136,0.0162500000000136,0.0164999999999793
"SVP Gaussian / both / c = 1.987",95,12,0.0161249999999977,0.0160000000000196,0.0160000000000196,0.0162499999999852
"SVP Gaussian / both / c = 1.987",96,12,0.0158333333333379,0.0157500000000255,0.015749999999997,0.0158749999999948
"SVP Gaussian / both / c = 1.987",97,12,0.0159166666666598,0.015749999999997,0.0157499999999686,0.0160000000000196
"SVP Gaussian / both / c = 1.987",98,12,0.0157083333333266,0.0155000000000314,0.0154999999999745,0.015749999999997
"SVP Gaussian / both / c = 1.987",99,12,0.015395833333334,0.0153750000000059,0.0152500000000089,0.0155000000000314
