"method","detected","replicates","mean_time","median_time","lower","upper"
"PELT",534,5,0.00213214285711274,0.00185714285713142,0.00153571428571857,0.00317857142856935
"PELT",535,14,0.001805241187371,0.00162499999999812,0.0015855519480472,0.0016607142857278
"PELT",536,11,0.0015957792207795,0.00158928571428467,0.00157142857148886,0.00160714285708049
"PELT",537,15,0.001998809523808,0.00164285714280205,0.00157142857148886,0.00226785714286442
"PELT",538,4,0.00161607142857585,0.00162500000000624,0.00155357142856311,0.0016607142857278
"PELT",539,8,0.00184732142860953,0.00159464285713996,0.00157142857145638,0.00169642857144936
"PELT",540,15,0.00160996240601,0.00162500000000624,0.00158928571428467,0.0016607142857278
"PELT",541,8,0.00189955357146232,0.00159821428574755,0.00157142857142389,0.00173214285717092
"PELT",542,5,0.00173421052628102,0.00174999999996674,0.00157142857135893,0.00192105263149164
"PELT",543,13,0.00192240259737875,0.00162500000000624,0.00157142857142389,0.00171428571424518
"PELT",544,7,0.00157796846008857,0.00157142857142389,0.00156363636362419,0.00160714285708049
"PELT",545,4,0.00160714285711297,0.00158928571428467,0.00157142857135893,0.00167857142852362
"PELT",546,4,0.00159821428569882,0.00160714285711297,0.00157142857142389,0.00160714285714546
"PELT",547,5,0.00162142857140809,0.00157142857142389,0.00157142857135893,0.00182142857140986
"PELT",548,5,0.00232499999996045,0.0017142857143751,0.00157142857145638,0.00371428571400299
"PELT",549,6,0.00197352756892603,0.00158928571434964,0.00156249999996102,0.00276879699246744
"PELT",550,7,0.00211788399571421,0.0016607142857278,0.00158928571428467,0.0027894736842044
"PELT",552,4,0.00230380639105872,0.00233928571434002,0.00158928571428467,0.00294736842127014
"PELT",553,5,0.00256071428569028,0.00296428571430494,0.00169642857144936,0.00321428571416098
"PELT",555,5,0.00246493506492048,0.00167857142865354,0.00162499999997375,0.00418181818167795
"PELT",556,4,0.00284374999996219,0.00298214285713324,0.00162499999987631,0.00378571428570597
"PELT",557,6,0.00284117965365461,0.00298214285714948,0.00158035714285428,0.00396103896096006
"PELT",561,4,0.00288839285713038,0.00233928571424258,0.00162500000000624,0.00525000000003014
"PELT",563,4,0.0020446428571209,0.00167857142862106,0.00160714285708049,0.00321428571416098
"PELT",572,4,0.00248355263150195,0.00248496240594004,0.00160714285708049,0.00335714285704723
"RFPOP",1,64,0.00517350260416633,0.00516666666666765,0.00500000000000682,0.00524999999999902
"RFPOP",2,64,0.00246452067669206,0.00246898496239999,0.00242481203008025,0.00250000000000072
"RFPOP",3,64,0.00261707001879525,0.00263157894737799,0.0025789473684199,0.00265789473683311
"RFPOP",4,64,0.00228169055451328,0.00228571428570896,0.00226315789471923,0.00228947368421054
"RFPOP",5,64,0.00236974271616665,0.00236842105263541,0.00234210526315636,0.00239379699247396
"RFPOP",6,64,0.00223223096804254,0.00221428571428208,0.00218139097743327,0.00223684210526412
"RFPOP",7,64,0.00218714755639014,0.00218421052631799,0.00215789473685091,0.00221428571428208
"RFPOP",8,64,0.00214500117481159,0.00210714285718236,0.00210711936087708,0.00215789473685091
"RFPOP",9,64,0.00210153312970037,0.00210526315789282,0.00207142857146079,0.00211936090227711
"RFPOP",10,64,0.00208449835526182,0.00207894736841378,0.00207142857139583,0.00210714285711739
"RFPOP",11,64,0.00205806508458754,0.00207142857139583,0.00203571428573923,0.00207142857146079
"RFPOP",12,64,0.0020261689379683,0.00203571428567427,0.00202631578945569,0.00203571428573923
"RFPOP",13,64,0.00204032542292771,0.00203571428573923,0.00200000000002451,0.00205263157893473
"RFPOP",14,64,0.00198293585526875,0.00196428571429611,0.00196428571429611,0.00200000000001767
"RFPOP",15,64,0.00198137922932682,0.0019736842104976,0.00196428571429611,0.00199999999995271
"RFPOP",16,64,0.00197306743422041,0.00196428571429611,0.00196428571429611,0.00197368421054546
"RFPOP",17,64,0.00195553336466695,0.00196428571426363,0.00192857142857455,0.00196428571429611
"RFPOP",18,64,0.00195808858082535,0.00196428571429611,0.00192857142857455,0.00197368421052153
"RFPOP",19,64,0.00195888157894721,0.00192857142857455,0.00192857142857455,0.00196428571429611
"RFPOP",20,64,0.00193623707706743,0.00192857142857455,0.0019210526315395,0.00193796992482048
